-0.61486,0.4242,0.38939,0.23347,-0.020718,0.029766,-0.13219,-0.16005,-0.093722,-0.045248
-0.13575,-0.035425,-0.13127,0.13565,-0.13378,0.003392,-0.026424,-0.045179,-0.06991,-0.067101
-0.044303,0.047113,-0.056878,0.16467,-0.17421,0.11604,-0.15756,0.08775,0.083952,-0.072944
-0.007573,0.35042,0.0063824,-0.26756,0.38778,-0.16708,0.050049,-0.065455,-0.2758,-0.12244
-0.47007,-0.2358,0.20697,0.34788,0.07335,-0.15567,-0.14089,-0.010772,0.24447,-0.053209
-0.081583,-0.0041259,0.84535,-0.1199,-0.40093,-0.3946,0.22337,0.2157,0.27092,-0.21592
-0.0982,0.28789,0.17518,-0.69981,-0.38645,0.22529,-0.073381,-0.33972,0.18937,-0.063598
-0.036594,0.59956,-0.38838,0.023163,-0.084391,-0.079126,0.11882,-0.20005,-0.095874,0.072688
0.11101,0.038039,0.064915,0.0066752,-0.33897,-0.027802,0.10665,0.05438,0.0093275,-0.1489
-0.10591,0.0056107,-0.10696,0.068241,0.17572,-0.047398,0.086071,0.10912,-0.055467,-0.043415
0.06632,-0.089266,-0.17517,-0.048818,0.018498,0.14371,-0.09295,0.045941,-0.0406,-0.088915
-0.16721,-0.013541,-0.098274,-0.10806,-0.011149,0.035786,0.0035737,-0.051484,-0.013894,-0.045817
0.3259,-0.056689,-0.26105,0.051715,-0.1831,0.071168,0.020495,0.76075,-0.24644,-0.021805
-0.12562,0.04201,-0.044564,0.075109,-0.078454,-0.023498,0.019443,-0.058517,0.047168,0.057739
0.21661,0.0056211,-0.026275,-0.078413,-0.065243,0.070196,0.096746,0.02557,-0.18675,-0.007071
0.081055,-0.14061,-0.092555,-0.066884,-0.22376,0.11281,-0.076549,0.0086408,0.17585,0.058153
-0.14033,0.19027,-0.086903,0.028647,-0.02652,0.037463,-0.081404,0.1236,0.090211,0.16742
-0.1743,0.24447,0.12951,0.29444,-0.21951,0.14854,-0.21682,0.16332,0.21667,-0.068118
0.017232,0.038495,-0.024823,0.16756,0.12472,-0.08561,0.0787,-0.24126,-0.084847,-0.05192
0.21383,0.42596,0.32617,-0.039161,0.0027139,-0.16939,0.13225,-0.27948,-0.11286,0.053311
-0.031712,-0.10413,0.051854,0.034374,-0.2489,-0.046195,-0.0014609,-0.030966,-0.065403,-0.12326
-0.093577,-0.0073311,0.13729,-0.06716,0.056115,-0.075942,0.023538,-0.10434,0.090452,0.10584
0.19826,-0.049556,0.16766,-0.11482,0.074506,-0.20464,0.19412,-0.077108,0.14885,0.24917
0.10048,-0.17411,-0.33571,0.04749,0.37408,0.048306,-0.11833,0.003457,-0.44099,0.12315
0.19753,-0.085099,-0.23111,-0.024112,-0.14062,-0.12015,0.024657,0.0015565,0.20135,0.0019983
-0.0041397,-0.042369,0.081981,-0.050711,0.047739,-0.094304,0.015086,0.20107,-0.052199,-0.06801
0.9046,0.00090381,0.29554,-0.16558,-0.24006,0.23261,-0.50447,0.21006,-0.53606,-0.18619
0.28435,0.04978,-0.081138,-0.20001,-0.08712,0.066365,0.024745,0.12993,0.13509,0.11277
-0.13002,0.042053,-0.0060428,-0.048484,0.07576,0.042618,0.089066,-0.069746,0.046659,-0.1491
-0.074703,-0.031158,0.10049,-0.0080988,-0.13634,-0.062448,-0.067036,-0.091917,0.11191,0.1164
0.071537,0.14351,0.086043,-0.085926,0.18057,0.26401,-0.051364,-0.058737,0.010509,-0.022472
0.0053387,-0.15128,0.007207,-0.058732,-0.050733,0.031235,-0.08593,0.044782,-0.057276,0.063914
-0.21063,-0.051309,0.15047,-0.098689,0.25423,-0.025075,-0.080818,-0.095968,0.076784,0.35545
-0.12098,-0.043224,-0.11333,0.013089,0.11756,-0.046481,0.11066,-0.039237,-0.24041,-0.13773
-0.091124,-0.037909,0.058448,0.16694,-0.049492,-0.067571,0.012653,0.003464,0.05131,0.1721
-0.015076,-0.034227,0.13803,-0.30011,0.32022,-0.11929,-0.039979,-0.065862,0.30354,0.084037
0.2946,-0.19329,-0.066687,0.11911,-0.36679,-0.19052,-0.15416,0.25505,0.13962,-0.0058829
0.20209,-0.12593,-0.043029,0.13236,0.06158,0.22314,-0.29262,-0.069598,0.21663,0.0045253
-0.018892,0.1216,-0.03453,-0.16975,-0.020694,-0.065959,-0.074482,0.1125,0.16122,0.010625
-0.11175,0.18121,0.10061,-0.030418,0.046062,-0.28924,-0.061395,-0.13873,-0.040086,-0.061896
-0.043652,-0.16002,0.066918,-0.00023065,-0.059871,-0.10464,0.0089623,0.15818,-0.16195,0.068585
-0.018542,-0.055565,0.019574,0.18644,0.0070961,-0.11393,-0.083628,-0.04156,0.074785,-0.13873
-0.054298,-4.2359e-005,0.0075673,-0.096448,-0.11826,-0.15771,0.10227,-0.048211,-0.078849,0.062288
-0.071131,0.12987,-0.25241,0.03706,-0.16096,0.62717,0.040209,0.23877,-0.040263,0.072454
-0.13719,0.26309,0.021651,0.30102,-0.03207,0.063605,-0.085671,-0.063671,-0.18622,-0.036701
-0.062463,0.14462,-0.31945,0.68198,-0.27676,0.49525,-0.32832,-0.21626,-0.16838,-0.164
-0.016274,0.053094,-0.063016,-0.20751,-0.047994,-0.14214,-0.098149,0.15411,-0.023956,0.14591
-0.11548,-0.088596,-0.025478,-0.012987,-0.093639,0.024331,-0.097701,-0.081309,0.09458,-0.030344
-0.1505,0.10679,-0.20451,0.024119,-0.00054404,0.15978,-0.083553,0.14275,0.061501,-0.087878
-0.12394,-0.153,-0.016522,-0.12413,-0.092023,-0.031601,0.18852,-0.023815,0.029266,-0.024779
-0.082635,0.082471,-0.054288,0.029497,0.087568,0.020661,0.0011727,-0.032276,0.043601,-0.19556
0.18658,-0.0079114,0.0024987,0.083602,-0.088244,-0.00098363,-0.051703,0.094985,0.088997,-0.08101
0.088368,-0.16834,-0.54936,0.32385,-0.081735,0.57164,-0.26148,0.0271,0.071199,0.34782
0.31079,-0.21562,-0.34212,-0.18743,0.014007,0.15773,0.35032,-0.33589,-0.14765,0.064113
0.27186,0.013849,0.4414,-0.45508,-0.050662,-0.50823,0.73717,-0.20107,-0.04558,-0.20248
-0.0041441,-0.017317,0.059704,0.011938,0.047736,-0.043904,-0.098859,-0.13254,-0.072245,-0.033035
-0.096533,-0.0012142,-0.049363,0.304,0.047672,0.1155,-0.011955,0.22591,-0.027766,-0.087214
-0.1248,0.025435,0.051187,-0.0057124,0.20695,0.052553,-0.070209,0.10215,-0.069199,0.028519
0.11313,-0.0046152,0.13421,0.041982,0.01572,-0.11686,-0.10423,-0.028444,-0.053717,0.042546
-0.056361,-0.10236,-0.23482,0.076377,-0.016078,-0.04726,-0.10107,0.098135,-0.19193,-0.10849
-0.032443,0.14665,0.063526,-0.022886,-0.021532,0.025952,-0.044564,-0.081597,-0.17152,0.041112
0.34556,-0.37555,0.25818,-0.080848,0.17821,-0.13586,-0.10596,0.013571,0.4018,-0.13123
-0.053146,-0.059008,0.077725,-0.1079,-0.030778,0.081324,-0.16852,-0.018064,-0.061914,-0.10816
-0.067623,-0.079318,0.064843,-0.142,0.51207,-0.20238,0.18823,-0.42927,-0.24539,-0.025219
-0.15802,-0.11118,0.066958,0.052698,0.013696,-0.16653,-0.088955,-0.0082105,-0.19539,-0.040286
0.090305,0.026615,-0.11325,0.087347,0.083439,-0.11608,-0.039525,-0.099988,0.21246,0.038259
-0.072917,0.14759,0.0010866,-0.072381,0.097319,0.035164,-0.17767,-0.0090103,-0.031471,0.13293
0.063313,0.078431,0.15003,-0.066659,-0.05558,-0.29497,0.023061,-0.060444,0.086785,0.055812
-0.10996,-0.034523,-0.11376,0.10837,0.078636,0.11805,0.046445,0.00091693,0.11031,0.094382
0.042291,0.075939,-0.2323,0.22523,0.015998,-0.016069,0.11215,0.03125,-0.090435,-0.0048609
0.1172,-0.05333,-0.041962,0.089956,0.16219,-0.022874,-0.17661,-0.0945,0.10792,-0.11242
-0.074966,-0.019887,-0.55535,-0.17956,-0.19406,0.18256,-0.0090642,0.17958,0.0040331,0.17808
0.001272,0.070148,0.087452,0.13535,-0.063558,-0.050845,0.075223,-0.019934,0.1339,-0.13646
0.073681,-0.25186,0.06787,0.24494,-0.27731,0.17416,-0.016969,0.26745,-0.23483,-0.1308
-0.089443,0.13492,0.03414,-0.13586,0.14318,-0.1004,-0.090966,0.036023,-0.084246,0.13142
0.13393,-0.092788,-0.036417,-0.15378,0.030759,-0.12692,-0.18701,0.22787,-0.15687,0.018274
0.085579,-0.38111,-0.26015,0.18778,0.18761,0.24056,-0.28181,0.27794,-0.024916,0.20366
-0.023179,-0.14363,-0.15528,-0.053666,0.076812,0.092673,-0.023787,-0.0033093,-0.14631,-0.12157
-0.1034,0.12636,0.045205,0.032411,-0.093116,0.055135,0.0044889,0.00032107,-0.048021,-0.087533
0.014273,0.055503,0.040445,-0.04134,0.11493,0.071429,0.073541,-0.054199,-0.10297,0.12523
0.1363,-0.21568,-0.085977,-0.05488,-0.13835,0.17137,-0.064967,0.020245,-0.002408,-0.0048933
0.033249,-0.019952,-0.045506,0.063138,0.10041,0.031396,0.074388,-0.020016,-0.02768,0.051425
-0.12161,0.024171,-0.178,0.0013315,0.017846,-0.02386,0.069147,-0.014141,-0.0059674,-0.064421
0.32393,-0.33981,0.25188,-0.4002,-0.35766,0.11833,-0.1795,0.1938,-0.047455,0.091878
0.077985,0.19422,-0.04655,-0.33067,-0.13272,0.11057,0.37861,-0.39624,0.079193,0.13131
-0.056819,0.034938,0.080672,0.1082,-0.1818,0.093191,0.045439,-0.11945,-0.087466,-0.03146
0.079877,0.075634,0.034371,-0.0016233,-0.068609,0.19422,0.05975,-0.04332,-0.096433,0.13845
0.86231,-0.17302,-0.1263,-0.092685,0.055596,-0.31364,-0.095476,0.037961,-0.21203,0.10753
-0.13859,-0.058716,0.052104,0.022901,-0.13662,0.074015,0.1582,0.034993,0.091329,-0.013943
0.053845,-0.10106,-0.13207,-0.14375,-0.080954,0.099829,0.08725,-0.045375,-0.18366,0.021852
0.1487,-0.11835,-0.10275,0.062028,-0.05787,-0.087393,0.082231,0.024423,0.12904,0.037366
-0.13867,-0.11443,0.18303,0.27156,0.23679,-0.43762,0.045951,0.14001,-0.16114,-0.28847
0.096753,-0.0092059,-0.030016,-0.11763,0.077124,0.084471,0.033209,-0.075502,0.054545,-0.023971
-0.13249,-0.32386,-0.1347,0.21415,0.019344,-0.037067,0.037536,-0.21041,0.11308,0.13839
-0.25326,0.043781,-0.18347,0.73012,-0.24009,-0.036362,-0.25277,0.03288,0.2437,0.057419
0.39205,-0.27929,0.024307,-0.058085,-0.028291,-0.13093,0.046628,0.074067,-0.0078022,0.037048
-0.177,0.075858,0.024455,0.038643,0.36769,-0.35206,0.0047978,0.097448,0.032417,0.049489
0.074586,-0.011102,0.21307,-0.011036,-0.088826,-0.033354,0.20088,-0.20705,-0.1064,0.046714
-0.14114,-0.0038808,0.084449,-0.047588,-0.094976,-0.1706,0.23376,-0.12054,-0.077919,-0.16961
0.060747,-0.0098381,-0.16155,-0.078719,-0.08438,-0.099415,-0.040617,-0.23854,-0.033938,0.36497
0.26107,-0.48684,-0.092489,0.071667,-0.20749,-0.067066,0.26395,0.35776,-0.11175,0.076882
-0.049442,-0.20586,-0.20864,-0.10048,0.052706,0.074558,0.031535,0.17119,-0.01636,0.045747
-0.056688,-0.34348,-0.11774,0.38398,0.17464,-0.21568,0.18868,-0.033276,-0.0031876,-0.21154
-0.083783,-0.13731,-0.059092,-0.19928,-0.21816,0.1476,-0.13437,-0.20333,0.16476,0.25497
0.057147,0.077821,-0.077457,0.028172,0.10326,0.054237,-0.05978,-0.00727,0.097297,0.19928
-0.15289,0.0086692,-0.13249,0.27825,0.2331,-0.044035,-0.30649,0.11763,-0.18494,0.23211
0.3081,0.031683,0.095551,0.10309,-0.035551,0.048607,0.18745,0.10936,0.064094,0.018472
0.042634,-0.0045174,0.22574,0.32349,-0.26955,-0.33503,-0.040179,0.1942,0.0869,-0.077567
0.12493,0.25005,0.035756,-0.31774,0.11384,0.029082,0.076798,-0.27554,-0.066463,-0.213
0.039859,-0.17627,0.38365,0.15305,-0.57811,-0.40135,-0.22137,0.29991,0.22607,0.33038
0.30798,0.069608,-0.14938,-0.14084,-0.0098195,0.020944,0.18374,-0.2651,-0.10083,0.093493
-0.032812,-0.047387,0.22126,-0.23064,-0.22597,-0.0038098,-0.14049,-0.25293,0.65918,0.35399
0.69772,-0.12337,0.017113,-0.41015,-0.36444,-0.51344,0.063451,0.15464,0.35602,0.12791
0.010457,0.14715,0.050427,-0.026502,-0.089479,0.10687,0.14427,0.055478,0.056532,0.19481
-0.085298,-0.10633,-0.013664,-0.050389,-0.0050673,0.082326,0.069047,0.1398,-0.1289,-0.20986
0.032198,-0.11725,0.074656,0.12215,0.05848,-0.14679,-0.026254,0.02942,-0.0026699,-0.10051
-0.050119,-0.10036,-0.0058694,0.051265,0.031032,-0.0066808,-0.045768,0.060634,0.12866,0.071951
-0.067926,-0.10862,-0.06394,0.040657,-0.030977,0.042183,-0.011816,-0.10066,0.065575,-0.18413
0.03203,0.017332,0.089931,0.27473,0.10309,0.15344,-0.065593,0.0034327,-0.042523,0.16739
0.074715,0.089069,0.098249,0.00083153,-0.054571,0.20223,0.11634,0.0056633,-0.17271,-0.21228
-0.071846,-0.022722,0.073645,0.18147,0.13194,-0.054847,-0.073413,-0.00053,-0.14293,0.083249
0.057023,-0.0072866,-0.29022,0.13022,0.046302,-0.050846,-0.23844,-0.054782,0.057706,0.402
-0.059834,0.23043,0.082367,-0.0066329,-0.063744,-0.13056,0.067154,-0.21374,-0.20477,-0.057858
0.16035,-0.036047,0.044212,0.19409,-0.29732,-0.48036,-0.41568,0.39902,0.24848,-0.28037
0.1643,-0.30396,0.21215,0.15717,-0.30332,0.54451,0.022302,-0.4232,0.35896,-0.3592
-0.050871,0.11028,-0.3382,0.11314,0.059244,0.1804,-0.056246,-0.082305,-0.11869,-0.039857
0.036825,0.016693,-0.13169,0.18536,0.048413,0.16585,-0.027602,0.0079547,0.032753,-0.19087
0.094421,0.18661,0.028198,-0.19113,-0.26661,0.14483,-0.18807,0.26976,0.14581,0.043175
-0.19765,0.09452,0.10705,0.11884,-0.074892,0.048645,-0.085451,-0.17205,-0.088904,0.077588
0.1505,0.0016785,-0.1016,-0.025012,0.017592,0.014112,0.050093,-0.12739,-0.022398,0.038941
0.10964,0.060097,-0.033196,-0.10369,-0.14455,-0.13729,-0.11128,-0.15123,0.048423,0.072311
-0.095765,-0.022071,0.019309,-0.048301,6.3867e-005,-0.019029,0.083691,0.15485,0.11703,-0.10227
-0.16831,0.05746,-0.10903,-0.056478,0.064382,-0.069119,0.014776,0.054167,0.1768,-0.0065347
0.11307,0.11885,-0.34777,0.052942,-0.023952,-0.26415,0.82041,0.071629,-0.12235,-0.009912
0.093819,-0.039025,-0.157,-0.0030907,0.019144,0.0089674,0.16103,-0.023795,-0.011078,-0.12895
0.12753,0.029505,-0.090888,0.14926,0.054174,-0.16534,-0.0013352,-0.0067988,-0.09469,-0.068301
0.020944,0.0071266,0.083601,-0.0091688,0.10783,-0.15954,0.066353,-0.11881,4.7759e-005,0.085591
-0.049881,0.18019,0.040506,0.017972,0.26265,0.17274,0.089543,-0.07979,-0.15678,0.18065
0.30261,-0.14333,-0.19731,-0.078862,0.13298,0.024955,0.063462,-0.06154,-0.026922,-0.0020611
0.07123,-0.022103,0.031492,0.02639,-0.043465,-0.12063,-0.11976,0.025158,0.028193,-0.068049
-0.016368,0.078233,0.028137,-0.091378,0.1207,0.018166,-0.028854,0.087933,0.095607,-0.075191
0.080469,0.118,-0.0072916,-0.065348,0.15181,-0.018259,0.065276,-0.039756,0.076659,-0.14308
0.048638,0.34355,-0.24395,-0.33152,-0.13362,0.40836,0.077645,-0.11717,0.015527,-0.31657
-0.15141,-0.10411,-0.072624,0.058205,0.0065908,-0.011969,-0.076783,-0.049209,0.00023115,-0.20522
-0.31652,-0.40167,-0.0081762,0.55857,-0.21366,0.12658,-0.11251,-0.10426,0.18806,0.30635
0.018811,-0.045427,-0.035529,0.087764,-0.019642,-0.34686,-0.17521,-0.03606,0.025055,-0.06252
0.056245,0.035382,0.021284,-0.0079549,0.066121,0.0035156,0.15856,-0.044054,-0.051782,-0.15322
0.15145,-0.046252,-0.1538,-0.30802,-0.094578,-0.0069199,-0.1769,0.18602,0.031698,0.044585
0.073723,0.24843,0.055339,-0.070578,0.097402,-0.010627,-0.067127,-0.079188,0.05222,0.1227
-0.11155,-0.15388,-0.086264,0.13027,0.3053,0.13055,-0.011404,-0.078747,0.18813,-0.20724
0.12407,-0.017694,0.21802,-0.11035,0.076466,-0.13984,-0.059379,0.14079,-0.023907,-0.071589
0.020911,-0.022002,-0.06433,0.10568,-0.017453,0.062264,0.10725,-0.072873,-0.077449,0.047351
0.021758,-0.011426,0.0078052,-0.018057,0.13351,0.052944,0.16788,-0.2153,0.020232,-0.13841
0.14618,-0.050392,-0.15265,0.42632,0.094542,-0.2753,0.12368,-0.27949,-0.25548,-0.20627
0.12492,0.045634,-0.23376,-0.021752,-0.084887,0.33669,0.18174,-0.039502,0.32742,-0.23345
0.1283,0.075951,0.026395,-0.081281,0.059699,0.071876,-0.03208,-0.18752,0.05385,0.069236
0.13275,-0.014449,-0.38498,0.041616,0.16474,-0.33703,0.080432,-0.38951,0.21047,0.35873
-0.31164,0.0047654,0.46783,0.39651,0.71111,-0.25172,-0.31838,0.067171,0.046745,-0.29104
0.039049,0.038807,-0.058011,-0.021825,-0.037796,-0.1193,-0.054413,0.028691,0.017376,-0.037448
0.068692,-0.0070775,0.21831,-0.022855,-0.19725,0.023886,0.069656,-0.0025035,0.021276,0.0058574
0.1258,-0.10711,0.044735,-0.0074092,0.03324,-0.014021,-0.018732,-0.040573,0.046933,0.0002388
0.35314,-0.21363,-0.10742,-0.50825,-0.18661,-0.34779,0.23875,0.070833,0.16085,0.19739
-0.070833,0.084929,-0.029571,0.04003,0.048956,-0.077849,-0.095191,-0.1035,0.021201,-0.16593
0.049681,0.14219,-0.15353,-0.11393,-0.10069,0.026493,0.031678,0.046578,0.12727,0.015085
0.082282,-0.028945,-0.080343,-0.023944,0.010456,0.034148,0.064396,-0.0075252,-0.097027,-0.16274
-0.10086,-0.2246,-0.076032,-0.0038467,0.089647,0.2126,-0.091492,0.060842,-0.081185,0.01307
-0.030718,0.099438,0.13666,-0.069002,0.17344,-0.39933,0.19738,0.10899,-0.33478,0.37973
-0.026178,0.098177,-0.053509,0.10568,-0.15641,0.09718,0.16734,0.0011386,0.022201,-0.042574
-0.058872,0.093899,0.085335,-0.082188,-0.1282,0.0068065,-0.04649,-0.063952,0.21889,-0.064867
-0.23021,-0.059281,-0.15443,-0.071678,0.1025,0.073723,0.11791,-0.08984,-0.097976,0.33273
0.29707,0.017822,0.19448,-0.20665,-0.14591,-0.25379,-0.38901,0.33202,-0.29003,-0.17587
0.37689,-0.15859,-0.36222,-0.36796,0.047334,0.14466,0.042046,0.16557,-0.32359,0.18356
0.20625,0.063396,0.03076,0.19918,0.28072,-0.8682,-0.0022665,-0.16667,-0.12493,-0.12841
0.39563,-0.071812,-0.25911,-0.19246,-0.068707,-0.015978,-0.015088,-0.20307,-0.037164,0.027944
0.024682,-0.08912,-0.099244,0.11585,-0.18264,-0.11802,-0.16789,0.032285,0.025411,0.04361
0.086317,-0.0468,0.0018288,-0.0016503,-0.076317,0.032781,0.061769,0.17078,-0.106,0.014599
0.083227,0.184,-0.053291,-0.011004,-0.072924,-0.07332,-0.10371,-0.30522,-0.53891,0.044314
0.15343,-0.018364,-0.064906,0.1377,0.19606,0.10821,0.076838,-0.052102,-0.090326,0.0085813
0.02227,-0.03764,-0.0096031,0.012243,0.016958,-0.079804,-0.029568,-0.21988,0.22056,-0.1279
0.077876,-0.14762,0.15477,-0.029632,-0.011887,-0.11512,-0.0016904,0.062623,-0.0094689,0.067233
-0.042961,-0.01291,-0.19518,0.021401,-0.0062078,0.25323,-0.089994,-0.12208,-0.044474,0.058401
0.009589,-0.024741,0.21121,0.11705,-0.038162,-0.010903,0.0011109,0.05596,-0.10491,-0.038164
0.085129,-0.079956,-0.094074,0.050785,-0.18928,-0.047069,-0.09642,0.10058,-0.13434,0.15312
-0.19617,-0.0037764,0.032247,-0.17496,-0.1349,0.10996,0.26071,-0.079317,0.0081849,0.060349
0.014864,0.080914,-0.014672,-0.031704,0.25736,-0.15142,-0.099962,-0.20432,0.23732,-0.045155
-0.10793,0.013972,-0.21061,-0.047361,0.10437,0.21477,0.054807,-0.18358,-0.046415,-0.21811
-0.10759,-0.12669,0.027346,0.12537,0.19757,0.2007,0.19103,0.1032,-0.10834,-0.38444
-0.013822,-0.024037,-0.11874,-0.0019067,-0.020804,0.06062,-0.076191,0.029376,0.021524,0.054356
0.079316,-0.15935,-0.20721,0.17326,0.24227,0.17758,0.44585,-0.28898,0.12075,-0.64847
-0.016504,-0.10103,-0.1163,-0.15796,-0.30209,0.034022,-0.23486,0.4064,-0.19655,-0.005994
-0.17902,0.050013,-0.12271,0.055565,0.15142,-0.0424,-0.11466,0.010951,-0.056931,0.1324
